,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
611,0.9111272811889648,0.02079647843123391,0.09558157920837403,0.0013528970573454698,20,15,20,6,1000,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 20, 'min_samples_split': 6, 'n_estimators': 1000}",0.7406954300629863,0.7129531882173425,0.7347294889636853,0.7607147131371154,0.8178163887072415,0.7533818418176742,0.0356340095324288,226,0.7886183105889772,0.7813427345414417,0.7754040692985307,0.775854172274097,0.7697000396875568,0.7781838652781208,0.006387270712914206
612,0.14339776039123536,0.0013569521443007576,0.018200492858886717,0.0007471715339542523,20,15,20,11,100,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 20, 'min_samples_split': 11, 'n_estimators': 100}",0.73409308609075,0.7203297523944352,0.7344369179190982,0.7666858973992288,0.8173763772804563,0.7545844062167936,0.03489548541746282,199,0.7910960091047824,0.7886587696380769,0.7800952049877166,0.7790301027483656,0.7726348619589427,0.7823029896875768,0.0067345664333424374
613,0.8859458923339844,0.0061465575029090525,0.09507226943969727,0.0009097518770261034,20,15,20,11,1000,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 20, 'min_samples_split': 11, 'n_estimators': 1000}",0.7406954300629863,0.7129531882173425,0.7347294889636853,0.7607147131371154,0.8178163887072415,0.7533818418176742,0.0356340095324288,226,0.7886183105889774,0.7813427345414417,0.7754040692985307,0.775854172274097,0.7697000396875568,0.7781838652781208,0.006387270712914243
614,0.1424102306365967,0.003122572087689307,0.018785524368286132,0.000409768823760766,20,15,20,16,100,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 20, 'min_samples_split': 16, 'n_estimators': 100}",0.73409308609075,0.7203297523944352,0.734436917919098,0.7666858973992288,0.8173763772804563,0.7545844062167936,0.03489548541746283,199,0.7910960091047824,0.7886587696380769,0.7800952049877166,0.7790301027483656,0.7726348619589427,0.7823029896875768,0.0067345664333424374
615,0.87420654296875,0.011674091448820742,0.09536957740783691,0.0016358904862523325,20,15,20,16,1000,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 20, 'min_samples_split': 16, 'n_estimators': 1000}",0.7406954300629864,0.7129531882173425,0.7347294889636853,0.7607147131371154,0.8178163887072415,0.7533818418176742,0.03563400953242878,226,0.7886183105889772,0.7813427345414418,0.7754040692985307,0.775854172274097,0.7697000396875568,0.7781838652781208,0.006387270712914218
616,0.14520301818847656,0.006204038432362717,0.01799302101135254,0.0008885552214426799,20,15,20,21,100,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 20, 'min_samples_split': 21, 'n_estimators': 100}",0.73409308609075,0.7203297523944352,0.734436917919098,0.7666858973992288,0.8173763772804563,0.7545844062167936,0.03489548541746283,199,0.7910960091047824,0.7886587696380769,0.7800952049877166,0.7790301027483656,0.7726348619589427,0.7823029896875768,0.0067345664333424374
617,0.8693437099456787,0.01634415518396147,0.09556136131286622,0.001041612027400075,20,15,20,21,1000,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 20, 'min_samples_split': 21, 'n_estimators': 1000}",0.7406954300629862,0.7129531882173425,0.7347294889636853,0.7607147131371154,0.8178163887072414,0.7533818418176741,0.035634009532428755,244,0.7886183105889774,0.7813427345414417,0.7754040692985307,0.775854172274097,0.7697000396875568,0.7781838652781208,0.006387270712914243
618,0.13880934715270996,0.0027897257980331906,0.019386720657348634,0.0004762958171729999,20,15,20,26,100,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 20, 'min_samples_split': 26, 'n_estimators': 100}",0.7340930860907499,0.7203297523944352,0.734436917919098,0.7666858973992288,0.8173763772804563,0.7545844062167936,0.034895485417462846,199,0.7910960091047824,0.7886587696380769,0.7800952049877166,0.7790301027483656,0.7726348619589427,0.7823029896875768,0.0067345664333424374
619,0.8665207862854004,0.007890661816178954,0.09637031555175782,0.0012445678160754258,20,15,20,26,1000,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 20, 'min_samples_split': 26, 'n_estimators': 1000}",0.7406954300629863,0.7129531882173425,0.7347294889636853,0.7607147131371154,0.8178163887072415,0.7533818418176742,0.0356340095324288,226,0.7886183105889774,0.7813427345414418,0.7754040692985307,0.775854172274097,0.7697000396875568,0.7781838652781208,0.006387270712914254
620,0.13782305717468263,0.0019428666984586014,0.018025827407836915,0.0006392117160983868,20,15,20,31,100,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 20, 'min_samples_split': 31, 'n_estimators': 100}",0.73409308609075,0.7203297523944352,0.7344369179190979,0.7666858973992288,0.8173763772804563,0.7545844062167936,0.034895485417462846,199,0.7910960091047824,0.7886587696380769,0.7800952049877166,0.7790301027483656,0.7726348619589427,0.7823029896875768,0.0067345664333424374
621,0.8729853630065918,0.01566232340164073,0.09604907035827637,0.0017667050430872871,20,15,20,31,1000,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 20, 'min_samples_split': 31, 'n_estimators': 1000}",0.7406954300629863,0.7129531882173425,0.7347294889636852,0.7607147131371154,0.8178163887072415,0.7533818418176742,0.035634009532428804,226,0.7886183105889772,0.7813427345414418,0.7754040692985307,0.775854172274097,0.7697000396875568,0.7781838652781208,0.006387270712914218
622,0.13702244758605958,0.002197134725782669,0.018173933029174805,0.0003985964776161405,20,15,20,36,100,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 20, 'min_samples_split': 36, 'n_estimators': 100}",0.73409308609075,0.720329752394435,0.734436917919098,0.7666858973992288,0.8173763772804563,0.7545844062167936,0.034895485417462874,199,0.7910960091047824,0.7886587696380769,0.7800952049877166,0.7790301027483657,0.7726348619589427,0.7823029896875768,0.006734566433342426
623,0.9051975250244141,0.09676979029184475,0.09506912231445312,0.0008011296436595625,20,15,20,36,1000,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 20, 'min_samples_split': 36, 'n_estimators': 1000}",0.7406954300629863,0.7129531882173425,0.7347294889636853,0.7607147131371155,0.8178163887072415,0.7533818418176742,0.0356340095324288,226,0.7886183105889774,0.7813427345414417,0.7754040692985307,0.775854172274097,0.7697000396875568,0.7781838652781208,0.006387270712914243
624,2.7834020137786863,1.2362347973720513,0.0,0.0,20,15,25,1,100,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 25, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,,,913,,,,,,,
625,3.6414512634277343,0.0614756555588792,0.0,0.0,20,15,25,1,1000,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 25, 'min_samples_split': 1, 'n_estimators': 1000}",,,,,,,,914,,,,,,,
626,0.7711927413940429,1.2593658353490287,0.018381357192993164,0.0012106870844283766,20,15,25,6,100,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 25, 'min_samples_split': 6, 'n_estimators': 100}",0.7293362801331096,0.6905792727890181,0.720330842816244,0.7519680312848965,0.8026847899515999,0.7389798433949737,0.03744439079595144,253,0.7691055051475438,0.7623066032567832,0.75916238693184,0.761976225998676,0.752875426191927,0.7610852295053541,0.005248021417185148
627,0.9011422157287597,0.01776754199487023,0.09594345092773438,0.0008861247620030402,20,15,25,6,1000,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 25, 'min_samples_split': 6, 'n_estimators': 1000}",0.7285933873310579,0.692333970938516,0.7164039818740933,0.7424417252159587,0.8018108086197911,0.7363167747958834,0.036654169081317675,322,0.7685269240211003,0.7596713361249112,0.7554007384049735,0.7560110704042085,0.7494101461668866,0.757804043024416,0.006291503616111188
628,0.15598955154418945,0.012985232511467083,0.018179941177368163,0.0007368388485826435,20,15,25,11,100,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 25, 'min_samples_split': 11, 'n_estimators': 100}",0.7293362801331098,0.6905792727890181,0.720330842816244,0.7519680312848965,0.8026847899515999,0.7389798433949737,0.037444390795951424,253,0.7691055051475438,0.7623066032567832,0.75916238693184,0.761976225998676,0.7528754261919269,0.7610852295053541,0.0052480214171851825
629,0.9252113342285156,0.05756062939211134,0.09735918045043945,0.0038462341727686098,20,15,25,11,1000,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 25, 'min_samples_split': 11, 'n_estimators': 1000}",0.7285933873310579,0.6923339709385161,0.7164039818740933,0.7424417252159587,0.8018108086197913,0.7363167747958835,0.03665416908131769,307,0.7685269240211003,0.7596713361249112,0.7554007384049735,0.7560110704042085,0.7494101461668865,0.757804043024416,0.006291503616111218
630,0.14121685028076172,0.0014867338904317508,0.01858530044555664,0.0005088725770332624,20,15,25,16,100,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 25, 'min_samples_split': 16, 'n_estimators': 100}",0.7293362801331098,0.6905792727890181,0.720330842816244,0.7519680312848965,0.8026847899516,0.7389798433949737,0.03744439079595146,253,0.7691055051475438,0.7623066032567832,0.75916238693184,0.761976225998676,0.752875426191927,0.7610852295053541,0.005248021417185148
631,0.888999605178833,0.00993440134458084,0.09514174461364747,0.000984541496849675,20,15,25,16,1000,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 25, 'min_samples_split': 16, 'n_estimators': 1000}",0.7285933873310579,0.6923339709385161,0.7164039818740933,0.7424417252159589,0.8018108086197911,0.7363167747958835,0.036654169081317654,307,0.7685269240211003,0.7596713361249113,0.7554007384049735,0.7560110704042085,0.7494101461668866,0.757804043024416,0.006291503616111194
632,0.14800338745117186,0.005323316208679909,0.017392826080322266,0.00048255332370235977,20,15,25,21,100,"{'max_depth': 20, 'max_features': 15, 'min_samples_leaf': 25, 'min_samples_split': 21, 'n_estimators': 100}",0.7293362801331098,0.6905792727890181,0.720330842816244,0.7519680312848965,0.8026847899516,0.7389798433949737,0.03744439079595146,253,0.7691055051475438,0.7623066032567832,0.75916238693184,0.761976225998676,0.752875426191927,0.7610852295053541,0.005248021417185148
